id,pesan,kategori,label
1549,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1550,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1551,Pengumuman: Jadwal libur nasional bulan depan adalah tanggal 17 Agustus.,Informasi Umum,Tidak Berisiko
1552,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Pematangsiantar dan sekitarnya.,Informasi Umum,Tidak Berisiko
1553,"Info arisan RT: Pertemuan bulan ini dipindah ke Sabtu, 25 September pukul 19.00.",Informasi Umum,Tidak Berisiko
1554,Selamat! Kartu kredit Mandiri Anda memenangkan cashback Rp5 juta. Klik shorturl.at/hadiah untuk klaim.,Phishing,Berisiko
1555,Update wajib aplikasi Danamon. Unduh versi terbaru di s.id/klaim-hadiah untuk keamanan transaksi Anda.,Phishing,Berisiko
1556,"Halo kak, saya dari Ninja Express. Paket Anda tertahan bea cukai. Bayar Rp7.000 ke BNI 4444555666 untuk dilepas.",Social Engineering,Berisiko
1557,Besok jadi berangkat gak? Gue tunggu di stasiun jam 7 ya.,Percakapan Biasa,Tidak Berisiko
1558,Foto/video kiriman dari kontak Anda. Unduh di s.id/klaim-hadiah sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
1559,"Aduh, lupa bawa charger. Kamu bawa cadangan gak?",Percakapan Biasa,Tidak Berisiko
1560,Selamat ulang tahun! Semoga sehat selalu dan makin sukses ya.,Percakapan Biasa,Tidak Berisiko
1561,Eh ada yang hilang di meja gue. Kamu tau gak?,Percakapan Biasa,Tidak Berisiko
1562,Selamat! Kartu kredit BRI Anda memenangkan cashback Rp15 juta. Klik bit.ly/verif-akun untuk klaim.,Phishing,Berisiko
1563,Notif Smartfren: Kuota Anda habis. Isi ulang gratis dengan forward pesan ini ke 10 kontak.,Social Engineering,Berisiko
1564,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1565,Arisan online berhadiah motor. Modal Rp19.000/bulan. Join grup WA 0877-3333-5678.,Penipuan,Berisiko
1566,Anda memenangkan iPhone terbaru! Unduh form klaim di rb.gy/login-secure dan isi data untuk pengiriman.,Malware,Berisiko
1567,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 081234567890 sekarang.",Social Engineering,Berisiko
1568,"Agenda hari ini: Meeting klien 09.00, makan siang 12.00, presentasi 15.00.",Jadwal & Kegiatan,Tidak Berisiko
1569,"Halo, ini kurir SiCepat. Paket Rp11 COD Anda akan dikirim. Konfirmasi alamat via 087712345678.",Social Engineering,Berisiko
1570,Reset PIN Permata diminta. Kode keamanan Anda: 418392. Jangan berikan kepada siapapun.,Pencurian Akun,Berisiko
1571,Top up GoPay Rp30.000 berhasil. Saldo GoPay Anda: Rp1600.000.,Transaksi Aman,Tidak Berisiko
1572,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
1573,Obat pelangsing herbal turun 7 kg dalam seminggu. Terbukti! Order ke 085612345678.,Penipuan,Berisiko
1574,E-banking BCA Anda terindikasi diretas. Amankan sekarang di shorturl.at/hadiah sebelum terlambat.,Phishing,Berisiko
1575,"Nanti sore ada rapat, jangan lupa ya. Ruang meeting lantai 2.",Percakapan Biasa,Tidak Berisiko
1576,Pesanan #ORD-88291 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
1577,Kamu bawa payung gak? Kelihatannya mau hujan nih.,Percakapan Biasa,Tidak Berisiko
1578,Makasih banyak ya udah bantu kemarin. Sangat membantu banget!,Percakapan Biasa,Tidak Berisiko
1579,Survey online bayar Rp31.000 per jawaban. Daftar gratis di rb.gy/update-bri.,Penipuan,Berisiko
1580,Selamat! Nomor Anda terpilih program loyalitas Tri. Balas OTP yang dikirim ke CS kami di 087712345678.,Social Engineering,Berisiko
1581,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1582,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
1583,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
1584,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1585,Foto/video kiriman dari kontak Anda. Unduh di t.ly/klaim-now sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
1586,Tagihan PDAM bulan ini Rp17.000. Jatuh tempo: 1 Oktober 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1587,Cuaca hari ini panas banget ya. Kamu udah pakai sunscreen?,Percakapan Biasa,Tidak Berisiko
1588,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1589,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 0812-9999-1234 sekarang.",Social Engineering,Berisiko
1590,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1591,BRI resmi: Anda mendapat reward Rp27 juta. Tukarkan di tinyurl.com/bca-verify sebelum hangus.,Phishing,Berisiko
1592,"Hei, kamu lagi di mana? Mau ketemuan gak nanti sore?",Percakapan Biasa,Tidak Berisiko
1593,Eh ada yang hilang di meja gue. Kamu tau gak?,Percakapan Biasa,Tidak Berisiko
1594,Ini Tim Tokopedia. Toko Anda melanggar kebijakan. Hubungi 085612345678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1595,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 085612345678 sekarang.",Social Engineering,Berisiko
1596,Stok darah golongan O di PMI menipis. Bagi yang mau donor silakan datang.,Informasi Umum,Tidak Berisiko
1597,Foto/video kiriman dari kontak Anda. Unduh di bit.do/verifikasi sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
1598,Meeting jam berapa tadi? Gue ketinggalan info groupnya.,Percakapan Biasa,Tidak Berisiko
1599,"Nanti sore ada rapat, jangan lupa ya. Ruang meeting lantai 2.",Percakapan Biasa,Tidak Berisiko
1600,Tim Blibli: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 0822-1111-9999 dalam 24 jam.,Social Engineering,Berisiko
1601,"Info arisan RT: Pertemuan bulan ini dipindah ke Sabtu, 25 Januari pukul 19.00.",Informasi Umum,Tidak Berisiko
1602,Berita: Harga BBM resmi naik mulai hari ini sesuai pengumuman pemerintah.,Informasi Umum,Tidak Berisiko
1603,Berita: Harga BBM resmi naik mulai hari ini sesuai pengumuman pemerintah.,Informasi Umum,Tidak Berisiko
1604,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1605,Pengumuman: Jadwal libur nasional bulan depan adalah tanggal 17 Agustus.,Informasi Umum,Tidak Berisiko
1606,Investasi kripto profit 15% per bulan DIJAMIN. Modal awal Rp8.000. Info: 0812-9999-1234.,Penipuan,Berisiko
1607,Joki tugas/skripsi profesional harga terjangkau. Nilai A dijamin. Hubungi 0877-3333-5678.,Penipuan,Berisiko
1608,Pertemuan orang tua dan guru: Sabtu 15 September 2024 pukul 09.00 di aula sekolah.,Jadwal & Kegiatan,Tidak Berisiko
1609,Makasih banyak ya udah bantu kemarin. Sangat membantu banget!,Percakapan Biasa,Tidak Berisiko
1610,Ini Tim Tokopedia. Toko Anda melanggar kebijakan. Hubungi 08813216543 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1611,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1612,Selamat! Wawancara kerja Anda dijadwalkan 15 September 2024 pukul 10.00 di kantor pusat.,Jadwal & Kegiatan,Tidak Berisiko
1613,Pulangnya bareng gak? Sekalian mampir beli makan malam.,Percakapan Biasa,Tidak Berisiko
1614,Ujian semester: 15 September 2024 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
1615,Info: BPJS Kesehatan kini bisa dicek saldo dan status aktif via aplikasi JKN.,Informasi Umum,Tidak Berisiko
1616,Survey online bayar Rp24.000 per jawaban. Daftar gratis di cutt.ly/cek-saldo.,Penipuan,Berisiko
1617,PENTING: Sistem keamanan Danamon mendeteksi login tidak dikenal. Konfirmasi identitas Anda di rb.gy/update-bri.,Phishing,Berisiko
1618,Akun Lazada Anda login dari perangkat baru. Masukkan 294815 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
1619,File PDF tagihan BRI bulan ini sudah tersedia. Download di t.ly/klaim-now untuk detail transaksi.,Malware,Berisiko
1620,Part time online gaji Rp15.000/jam. Kerja 2-3 jam/hari. Daftar di shorturl.at/hadiah.,Penipuan,Berisiko
1621,Pembayaran tagihan listrik Rp40.000 berhasil pada 5 Desember 2024. No. referensi: INV-20240831.,Transaksi Aman,Tidak Berisiko
1622,Ada yang mencoba masuk ke akun Tokopedia Anda. Verifikasi dengan kode 418392 atau akun akan dikunci.,Pencurian Akun,Berisiko
1623,Aplikasi penghasil pulsa gratis 100% terpercaya. Unduh di t.ly/klaim-now dan ajak teman untuk bonus.,Malware,Berisiko
1624,Notifikasi: Tagihan kartu kredit BSI bulan ini Rp28.000. Jatuh tempo 15 September 2024.,Transaksi Aman,Tidak Berisiko
1625,Arisan online berhadiah motor. Modal Rp28.000/bulan. Join grup WA 08813216543.,Penipuan,Berisiko
1626,Reset PIN BCA diminta. Kode keamanan Anda: 852947. Jangan berikan kepada siapapun.,Pencurian Akun,Berisiko
1627,"Selamat, Anda terpilih sebagai pemenang undian Tokopedia. Konfirmasi ke 0822-1111-9999 untuk klaim hadiah.",Social Engineering,Berisiko
1628,Salam buat keluarga di rumah ya. Kapan main ke sini?,Percakapan Biasa,Tidak Berisiko
1629,Stok darah golongan O di PMI menipis. Bagi yang mau donor silakan datang.,Informasi Umum,Tidak Berisiko
1630,"Hei, kamu lagi di mana? Mau ketemuan gak nanti sore?",Percakapan Biasa,Tidak Berisiko
1631,"Info seminar gratis online tentang kewirausahaan, Sabtu pukul 10.00 WIB.",Informasi Umum,Tidak Berisiko
1632,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1633,Kelas yoga online besok jam 07.00 via Zoom. Link dikirim terpisah.,Informasi Umum,Tidak Berisiko
1634,Permata resmi: Anda mendapat reward Rp18 juta. Tukarkan di shorturl.at/hadiah sebelum hangus.,Phishing,Berisiko
1635,Sistem BTN mendeteksi perubahan data. Verifikasi di t.ly/klaim-now dalam 1 jam atau akun dikunci.,Phishing,Berisiko
1636,Update wajib WhatsApp versi terbaru. Unduh APK resmi di bit.ly/verif-akun sebelum akun Anda dinonaktifkan.,Malware,Berisiko
1637,Reminder: Janji dokter besok jam 10.00 di Klinik Lazada. Jangan lupa bawa KTP.,Jadwal & Kegiatan,Tidak Berisiko
1638,E-banking BCA Anda terindikasi diretas. Amankan sekarang di rb.gy/update-bri sebelum terlambat.,Phishing,Berisiko
1639,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1640,Pertemuan orang tua dan guru: Sabtu 15 September 2024 pukul 09.00 di aula sekolah.,Jadwal & Kegiatan,Tidak Berisiko
1641,Ini Tim Shopee. Toko Anda melanggar kebijakan. Hubungi 0812-9999-1234 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1642,Konfirmasi transaksi Permata Rp49 juta ke rekening tidak dikenal. Tolak di s.id/klaim-hadiah.,Phishing,Berisiko
1643,Pembayaran premi asuransi Rp37.000 berhasil. Polis Anda aktif hingga 5 Desember 2024.,Transaksi Aman,Tidak Berisiko
1644,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1645,Kode OTP Anda adalah 634829. JANGAN berikan kepada siapapun termasuk pihak Mandiri.,Pencurian Akun,Berisiko
1646,Pesanan #TRX2024001 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
1647,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
1648,Event komunitas: Bersepeda bersama Minggu pagi jam 06.00 di taman kota.,Jadwal & Kegiatan,Tidak Berisiko
1649,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1650,Survey online bayar Rp3.000 per jawaban. Daftar gratis di bit.do/verifikasi.,Penipuan,Berisiko
1651,Pemberitahuan darurat CIMB: Saldo Rp23 juta akan dipotong. Batalkan di t.ly/klaim-now.,Phishing,Berisiko
1652,Tim keamanan CIMB menemukan kebocoran data. Reset password di t.ly/klaim-now segera.,Phishing,Berisiko
1653,"Halo, ini kurir Anteraja. Paket Rp25 COD Anda akan dikirim. Konfirmasi alamat via 0822-1111-9999.",Social Engineering,Berisiko
1654,Jual akun Tokopedia seller terpercaya rating bintang 5. Harga Rp13.000. WA 087712345678.,Penipuan,Berisiko
1655,Kamu bawa payung gak? Kelihatannya mau hujan nih.,Percakapan Biasa,Tidak Berisiko
1656,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
1657,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
1658,Peringatan keamanan BTN: PIN Anda dicoba 3 kali. Amankan akun di tinyurl.com/bca-verify segera.,Phishing,Berisiko
1659,Struk belanja: Total Rp49.000. Terima kasih sudah berbelanja di Dana.,Transaksi Aman,Tidak Berisiko
1660,Part time online gaji Rp20.000/jam. Kerja 2-3 jam/hari. Daftar di rb.gy/update-bri.,Penipuan,Berisiko
1661,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di bit.do/verifikasi.",Penipuan,Berisiko
1662,Info: Kantor tutup hari Senin karena perawatan sistem. Harap maklum.,Informasi Umum,Tidak Berisiko
1663,"Bisnis MLM legal profit 35% per bulan. Join sekarang, daftar ke 0822-1111-9999 modal Rp27.000.",Penipuan,Berisiko
1664,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
1665,PR-nya udah selesai belum? Gue masih nyangkut di nomor 3.,Percakapan Biasa,Tidak Berisiko
1666,Pulangnya bareng gak? Sekalian mampir beli makan malam.,Percakapan Biasa,Tidak Berisiko
1667,"Wah, macet banget hari ini. Kamu naik apa ke kantor?",Percakapan Biasa,Tidak Berisiko
1668,Kamu diundang ke acara pernikahan Rizky & Sari pada 5 Desember 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
1669,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1670,Kamu diundang ke acara pernikahan Lina & Maya pada 20 November 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
1671,Pengumuman RT: Kerja bakti Minggu pagi pukul 07.00. Harap hadir.,Informasi Umum,Tidak Berisiko
1672,Meeting jam berapa tadi? Gue ketinggalan info groupnya.,Percakapan Biasa,Tidak Berisiko
1673,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
1674,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 0877-3333-5678 sekarang.",Social Engineering,Berisiko
1675,Jadwal servis AC Anda: 5 Desember 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
1676,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1677,"Halo, saya Mas Dedi dari BRI. Kartu Anda akan diblokir. Berikan 16 digit nomor kartu untuk verifikasi.",Social Engineering,Berisiko
1678,Update: Jalan Pematangsiantar ditutup sementara untuk perbaikan hingga akhir minggu.,Informasi Umum,Tidak Berisiko
1679,Akun Blibli Anda login dari perangkat baru. Masukkan 634829 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
1680,BTN resmi: Anda mendapat reward Rp40 juta. Tukarkan di ow.ly/cek-akun sebelum hangus.,Phishing,Berisiko
1681,Pertemuan orang tua dan guru: Sabtu 5 Desember 2024 pukul 09.00 di aula sekolah.,Jadwal & Kegiatan,Tidak Berisiko
1682,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di tinyurl.com/bca-verify.",Penipuan,Berisiko
1683,Jual akun Blibli seller terpercaya rating bintang 5. Harga Rp35.000. WA 081234567890.,Penipuan,Berisiko
1684,Pembayaran premi asuransi Rp27.000 berhasil. Polis Anda aktif hingga 5 Desember 2024.,Transaksi Aman,Tidak Berisiko
1685,Sistem BNI mendeteksi perubahan data. Verifikasi di rb.gy/update-bri dalam 1 jam atau akun dikunci.,Phishing,Berisiko
1686,"Jadwal penerbangan: Jakarta-Bali, 3 Januari 2025 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
1687,Investasi kripto profit 10% per bulan DIJAMIN. Modal awal Rp34.000. Info: 082233445566.,Penipuan,Berisiko
1688,Jual akun Tokopedia seller terpercaya rating bintang 5. Harga Rp4.000. WA 08813216543.,Penipuan,Berisiko
1689,Kamu bawa payung gak? Kelihatannya mau hujan nih.,Percakapan Biasa,Tidak Berisiko
1690,"Halo kak, saya dari Pos Indonesia. Paket Anda tertahan bea cukai. Bayar Rp24.000 ke DANA 082233445566 untuk dilepas.",Social Engineering,Berisiko
1691,Ini Tim Tokopedia. Toko Anda melanggar kebijakan. Hubungi 082233445566 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1692,Jadwal servis AC Anda: 5 Desember 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
1693,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Medan dan sekitarnya.,Informasi Umum,Tidak Berisiko
1694,Kode aktivasi ulang akun BNI Anda: 741836. Berlaku 10 menit. Jangan bagikan ke siapapun.,Pencurian Akun,Berisiko
1695,Notifikasi: Tagihan kartu kredit BTN bulan ini Rp9.000. Jatuh tempo 15 September 2024.,Transaksi Aman,Tidak Berisiko
1696,Admin marketplace menghubungi Anda terkait komplain pembeli. Respon segera di 082233445566.,Social Engineering,Berisiko
1697,Akun CIMB Anda akan dinonaktifkan. Update data KYC sekarang di t.ly/klaim-now sebelum batas waktu.,Phishing,Berisiko
1698,"Selamat, Anda terpilih sebagai pemenang undian Grab. Konfirmasi ke 085612345678 untuk klaim hadiah.",Social Engineering,Berisiko
1699,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1700,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 08813216543 sekarang.",Social Engineering,Berisiko
1701,Eh ada yang hilang di meja gue. Kamu tau gak?,Percakapan Biasa,Tidak Berisiko
1702,Selamat! Kartu kredit Danamon Anda memenangkan cashback Rp8 juta. Klik s.id/klaim-hadiah untuk klaim.,Phishing,Berisiko
1703,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di t.ly/klaim-now.",Penipuan,Berisiko
1704,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di shorturl.at/hadiah.",Penipuan,Berisiko
1705,"Pak/Bu, saya dari tim teknis Indosat. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
1706,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di bit.do/verifikasi.",Penipuan,Berisiko
1707,Permintaan penarikan Rp32 juta dari dompet OVO Anda. Konfirmasi dengan OTP: 963041.,Pencurian Akun,Berisiko
1708,Pengumuman: Jadwal libur nasional bulan depan adalah tanggal 17 Agustus.,Informasi Umum,Tidak Berisiko
1709,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1710,"Halo kak, saya dari JNE. Paket Anda tertahan bea cukai. Bayar Rp48.000 ke DANA 082233445566 untuk dilepas.",Social Engineering,Berisiko
1711,Saya dari divisi hadiah Grab. Anda menang grand prize. Kirim foto KTP + selfie ke 082233445566 untuk proses.,Social Engineering,Berisiko
1712,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Medan dan sekitarnya.,Informasi Umum,Tidak Berisiko
1713,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
1714,"Info arisan RT: Pertemuan bulan ini dipindah ke Sabtu, 25 Mei pukul 19.00.",Informasi Umum,Tidak Berisiko
1715,Jadwal servis AC Anda: 3 Januari 2025 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
1716,Besok jadi berangkat gak? Gue tunggu di stasiun jam 7 ya.,Percakapan Biasa,Tidak Berisiko
1717,Selamat! Nomor Anda terpilih program loyalitas Smartfren. Balas OTP yang dikirim ke CS kami di 08813216543.,Social Engineering,Berisiko
1718,Permintaan penarikan Rp50 juta dari dompet Blibli Anda. Konfirmasi dengan OTP: 294815.,Pencurian Akun,Berisiko
1719,Ini Tim Lazada. Toko Anda melanggar kebijakan. Hubungi 087712345678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1720,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
1721,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1722,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1723,Transfer berhasil. Rp23.000 telah dikirim ke rekening Permata atas nama Hendra.,Transaksi Aman,Tidak Berisiko
1724,Part time online gaji Rp30.000/jam. Kerja 2-3 jam/hari. Daftar di s.id/klaim-hadiah.,Penipuan,Berisiko
1725,Game terbaru sudah tersedia! Unduh APK di ow.ly/cek-akun dan dapatkan diamond gratis unlimited.,Malware,Berisiko
1726,Hadiah ulang tahun CIMB untuk nasabah setia: Rp3 juta menanti di ow.ly/cek-akun.,Phishing,Berisiko
1727,Selamat! Nomor Anda terpilih program loyalitas Smartfren. Balas OTP yang dikirim ke CS kami di 0812-9999-1234.,Social Engineering,Berisiko
1728,"Pak/Bu, saya dari tim teknis Telkomsel. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
1729,Reset PIN Mandiri diminta. Kode keamanan Anda: 294815. Jangan berikan kepada siapapun.,Pencurian Akun,Berisiko
1730,Meeting jam berapa tadi? Gue ketinggalan info groupnya.,Percakapan Biasa,Tidak Berisiko
1731,E-banking CIMB Anda terindikasi diretas. Amankan sekarang di bit.ly/verif-akun sebelum terlambat.,Phishing,Berisiko
1732,"Pak/Bu, saya dari tim teknis Indosat. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
1733,Akun BNI Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di t.ly/klaim-now atau akun diblokir 24 jam.,Phishing,Berisiko
1734,Akun Danamon Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di cutt.ly/cek-saldo atau akun diblokir 24 jam.,Phishing,Berisiko
1735,Tim keamanan BTN menemukan kebocoran data. Reset password di rb.gy/login-secure segera.,Phishing,Berisiko
1736,Cuaca hari ini panas banget ya. Kamu udah pakai sunscreen?,Percakapan Biasa,Tidak Berisiko
1737,"Bentar lagi sampai. Lagi di jalan, macet dikit.",Percakapan Biasa,Tidak Berisiko
1738,Notifikasi BSI: Transaksi Rp47.000 terdeteksi dari lokasi asing. Batalkan di rb.gy/update-bri.,Phishing,Berisiko
1739,Info: Kantor tutup hari Senin karena perawatan sistem. Harap maklum.,Informasi Umum,Tidak Berisiko
1740,Saya dari divisi hadiah Traveloka. Anda menang grand prize. Kirim foto KTP + selfie ke 0822-1111-9999 untuk proses.,Social Engineering,Berisiko
1741,Pembayaran tagihan listrik Rp20.000 berhasil pada 3 Januari 2025. No. referensi: PO-99281.,Transaksi Aman,Tidak Berisiko
1742,Saya dari divisi hadiah Shopee. Anda menang grand prize. Kirim foto KTP + selfie ke 082233445566 untuk proses.,Social Engineering,Berisiko
1743,Reset PIN BRI diminta. Kode keamanan Anda: 529471. Jangan berikan kepada siapapun.,Pencurian Akun,Berisiko
1744,Ini Tim Bukalapak. Toko Anda melanggar kebijakan. Hubungi 082233445566 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1745,"Gue bakal telat 15 menit. Tolong mulai duluan ya, makasih.",Percakapan Biasa,Tidak Berisiko
1746,"Halo, gimana kabarnya? Lama gak ketemu nih.",Percakapan Biasa,Tidak Berisiko
1747,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
1748,Permintaan penarikan Rp36 juta dari dompet Lazada Anda. Konfirmasi dengan OTP: 741836.,Pencurian Akun,Berisiko
1749,Kode OTP Anda adalah 074152. JANGAN berikan kepada siapapun termasuk pihak BRI.,Pencurian Akun,Berisiko
1750,Kamu diundang ke acara pernikahan Fitri & Hendra pada 3 Januari 2025 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
1751,Notifikasi BNI: Transaksi Rp1.000 terdeteksi dari lokasi asing. Batalkan di t.ly/klaim-now.,Phishing,Berisiko
1752,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
1753,Update wajib WhatsApp versi terbaru. Unduh APK resmi di s.id/klaim-hadiah sebelum akun Anda dinonaktifkan.,Malware,Berisiko
1754,Info: Kantor tutup hari Senin karena perawatan sistem. Harap maklum.,Informasi Umum,Tidak Berisiko
1755,Jual followers Instagram 22K hanya Rp900.000. Permanen dan aktif. WA 081234567890.,Penipuan,Berisiko
1756,Bukti transfer Rp25 juta dari BCA. Cek lampiran di bit.do/verifikasi segera.,Malware,Berisiko
1757,Ujian semester: 10 Agustus 2024 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
1758,Login baru terdeteksi di akun Lazada Anda dari Jakarta. Masukkan kode verifikasi 183742 untuk amankan.,Pencurian Akun,Berisiko
1759,"Halo, ini kurir JNE. Paket Rp26 COD Anda akan dikirim. Konfirmasi alamat via 0877-3333-5678.",Social Engineering,Berisiko
1760,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1761,Top up saldo e-toll Rp25.000 berhasil. Saldo e-toll: Rp100.000.,Transaksi Aman,Tidak Berisiko
1762,"Bu/Pak, anak Anda mengalami kecelakaan. Segera transfer Rp6 juta ke BCA 0987654321 untuk biaya darurat.",Social Engineering,Berisiko
1763,PROMO: Tiket pesawat Yogyakarta-Jakarta Rp1.000 PP. Booking sekarang di tinyurl.com/bca-verify sebelum habis.,Penipuan,Berisiko
1764,Ini Tim Lazada. Toko Anda melanggar kebijakan. Hubungi 082233445566 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1765,"Bentar lagi sampai. Lagi di jalan, macet dikit.",Percakapan Biasa,Tidak Berisiko
1766,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
