id,pesan,kategori,label
646,"Jadwal penerbangan: Yogyakarta-Bali, 1 Oktober 2024 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
647,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
648,"Gue lagi nyicil bayar utang ke bank, udah 6 bulan tinggal 6 bulan lagi.",Percakapan Biasa,Tidak Berisiko
649,Selamat! Wawancara kerja Anda dijadwalkan 15 September 2024 pukul 10.00 di kantor pusat.,Jadwal & Kegiatan,Tidak Berisiko
650,Unduh aplikasi Bukalapak mod premium gratis. Nikmati semua fitur tanpa bayar di rb.gy/update-bri.,Malware,Berisiko
651,Mandiri resmi: Anda mendapat reward Rp13 juta. Tukarkan di rb.gy/login-secure sebelum hangus.,Phishing,Berisiko
652,Ini Tim Blibli. Toko Anda melanggar kebijakan. Hubungi 0877-3333-5678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
653,Hari ini gue resign dari kantor. Udah saatnya coba hal baru!,Percakapan Biasa,Tidak Berisiko
654,Akun Instagram kamu akan dihapus karena melanggar kebijakan. Ajukan banding: ig-appeal.xyz,Phishing,Berisiko
655,Saldo tabungan BRI Anda: Rp14 juta. Per tanggal 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
656,Update wajib aplikasi BSI. Unduh versi terbaru di bit.do/verifikasi untuk keamanan transaksi Anda.,Phishing,Berisiko
657,Laporan keuangan bulan Oktober sudah saya kirim ke email bapak tadi.,Informasi Umum,Tidak Berisiko
658,"Agenda hari ini: Meeting klien 09.00, makan siang 12.00, presentasi 15.00.",Jadwal & Kegiatan,Tidak Berisiko
659,Cicilan bulan ke-1 dari 12 sebesar Rp10.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
660,Pembelian tiket kereta Yogyakarta-Jakarta berhasil. Kode booking: REF2024-555. Berangkat 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
661,Saya dari divisi hadiah Dana. Anda menang grand prize. Kirim foto KTP + selfie ke 0877-3333-5678 untuk proses.,Social Engineering,Berisiko
662,Cicilan bulan ke-9 dari 12 sebesar Rp39.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
663,"Bisnis MLM legal profit 20% per bulan. Join sekarang, daftar ke 0877-3333-5678 modal Rp16.000.",Penipuan,Berisiko
664,Setoran tabungan Rp500.000 berhasil. Saldo tabungan kamu Rp3.750.000.,Transaksi Aman,Tidak Berisiko
665,Update: Jalan Yogyakarta ditutup sementara untuk perbaikan hingga akhir minggu.,Informasi Umum,Tidak Berisiko
666,Transfer berhasil. Rp20.000 telah dikirim ke rekening BCA atas nama Doni.,Transaksi Aman,Tidak Berisiko
667,Pengingat: Deadline laporan keuangan Q1 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
668,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di ow.ly/cek-akun.",Penipuan,Berisiko
669,Hadiah ulang tahun BCA untuk nasabah setia: Rp24 juta menanti di s.id/klaim-hadiah.,Phishing,Berisiko
670,Pemberitahuan darurat Permata: Saldo Rp27 juta akan dipotong. Batalkan di tinyurl.com/bca-verify.,Phishing,Berisiko
671,"Ibu, nanti dijemput jam 5 ya. Aku lagi di jalan.",Percakapan Biasa,Tidak Berisiko
672,File PDF tagihan BTN bulan ini sudah tersedia. Download di t.ly/klaim-now untuk detail transaksi.,Malware,Berisiko
673,Sistem Permata mendeteksi perubahan data. Verifikasi di bit.ly/verif-akun dalam 1 jam atau akun dikunci.,Phishing,Berisiko
674,Tagihan PDAM bulan ini Rp19.000. Jatuh tempo: 10 Agustus 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
675,Pengingat: Deadline laporan keuangan Q6 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
676,Pengumuman: Listrik padam bergilir Selasa pukul 08.00-12.00 di wilayah Jakarta.,Informasi Umum,Tidak Berisiko
677,Struk belanja: Total Rp31.000. Terima kasih sudah berbelanja di Gojek.,Transaksi Aman,Tidak Berisiko
678,Layanan BNI Anda akan berakhir. Perpanjang sekarang di bit.ly/verif-akun agar tidak terputus.,Phishing,Berisiko
679,"Jadwal penerbangan: Makassar-Bali, 1 Oktober 2024 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
680,Congrats ya wisudanya! Foto-fotonya bagus banget di medsos.,Percakapan Biasa,Tidak Berisiko
681,Notifikasi: Tagihan kartu kredit BNI bulan ini Rp38.000. Jatuh tempo 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
682,Login baru terdeteksi di akun Bukalapak Anda dari Yogyakarta. Masukkan kode verifikasi 418392 untuk amankan.,Pencurian Akun,Berisiko
683,Selamat! Kartu kredit BCA Anda memenangkan cashback Rp19 juta. Klik bit.do/verifikasi untuk klaim.,Phishing,Berisiko
684,Peringatan keamanan Permata: PIN Anda dicoba 3 kali. Amankan akun di bit.do/verifikasi segera.,Phishing,Berisiko
685,Akun BSI Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di s.id/klaim-hadiah atau akun diblokir 24 jam.,Phishing,Berisiko
686,Verifikasi transfer Rp39.000 dari BCA Anda. Kode OTP: 529471. Berlaku 3 menit.,Pencurian Akun,Berisiko
687,E-wallet Anda berhasil diisi Rp45.000 via transfer bank. Saldo: Rp1100.000.,Transaksi Aman,Tidak Berisiko
688,Foto/video kiriman dari kontak Anda. Unduh di bit.ly/verif-akun sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
689,Pesanan #ORD-88291 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
690,Saya dari divisi hadiah Traveloka. Anda menang grand prize. Kirim foto KTP + selfie ke 087712345678 untuk proses.,Social Engineering,Berisiko
691,Selamat! Nomor Anda terpilih program loyalitas Smartfren. Balas OTP yang dikirim ke CS kami di 0812-9999-1234.,Social Engineering,Berisiko
692,"Besok pagi-pagi bangun, ada keberangkatan kereta jam 6.",Percakapan Biasa,Tidak Berisiko
693,"Aduh, baru sadar tadi lupa naruh kunci di mana. Panik banget!",Percakapan Biasa,Tidak Berisiko
694,Pemberitahuan darurat Permata: Saldo Rp4 juta akan dipotong. Batalkan di ow.ly/cek-akun.,Phishing,Berisiko
695,Tagihan PDAM bulan ini Rp17.000. Jatuh tempo: 1 Oktober 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
696,Tagihan PDAM bulan ini Rp42.000. Jatuh tempo: 20 November 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
697,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 08813216543 sekarang.",Social Engineering,Berisiko
698,Saya dari divisi hadiah Grab. Anda menang grand prize. Kirim foto KTP + selfie ke 082233445566 untuk proses.,Social Engineering,Berisiko
699,Transfer berhasil. Rp36.000 telah dikirim ke rekening BRI atas nama Lina.,Transaksi Aman,Tidak Berisiko
700,Pembayaran premi asuransi Rp17.000 berhasil. Polis Anda aktif hingga 5 Desember 2024.,Transaksi Aman,Tidak Berisiko
701,"Bu/Pak, anak Anda mengalami kecelakaan. Segera transfer Rp7 juta ke BCA 0987654321 untuk biaya darurat.",Social Engineering,Berisiko
702,Terima kasih sudah berbelanja. Struk elektronik telah dikirim ke email kamu.,Transaksi Aman,Tidak Berisiko
703,Top up saldo e-toll Rp5.000 berhasil. Saldo e-toll: Rp1100.000.,Transaksi Aman,Tidak Berisiko
704,Selamat! Nomor Anda terpilih program loyalitas Axis. Balas OTP yang dikirim ke CS kami di 0877-3333-5678.,Social Engineering,Berisiko
705,Ini Tim Lazada. Toko Anda melanggar kebijakan. Hubungi 087712345678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
706,Anda memenangkan iPhone terbaru! Unduh form klaim di cutt.ly/cek-saldo dan isi data untuk pengiriman.,Malware,Berisiko
707,Tim Blibli: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 0877-3333-5678 dalam 24 jam.,Social Engineering,Berisiko
708,Transfer berhasil. Rp23.000 telah dikirim ke rekening Permata atas nama Hendra.,Transaksi Aman,Tidak Berisiko
709,LOWONGAN: Admin online kerja dari rumah gaji Rp39 juta/bulan. WA 08813216543 langsung diterima.,Penipuan,Berisiko
710,Unduh aplikasi Tokopedia mod premium gratis. Nikmati semua fitur tanpa bayar di rb.gy/update-bri.,Malware,Berisiko
711,Part time online gaji Rp15.000/jam. Kerja 2-3 jam/hari. Daftar di shorturl.at/hadiah.,Penipuan,Berisiko
712,Akun Shopee Anda login dari perangkat baru. Masukkan 074152 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
713,Survey online bayar Rp4.000 per jawaban. Daftar gratis di shorturl.at/hadiah.,Penipuan,Berisiko
714,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 376429 atau akun akan dikunci.,Pencurian Akun,Berisiko
715,E-wallet Anda berhasil diisi Rp19.000 via transfer bank. Saldo: Rp300.000.,Transaksi Aman,Tidak Berisiko
716,File PDF tagihan BCA bulan ini sudah tersedia. Download di rb.gy/login-secure untuk detail transaksi.,Malware,Berisiko
717,Notifikasi: Tagihan kartu kredit BSI bulan ini Rp21.000. Jatuh tempo 5 Desember 2024.,Transaksi Aman,Tidak Berisiko
718,Tagihan PDAM bulan ini Rp29.000. Jatuh tempo: 10 Agustus 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
719,Saldo tabungan BCA Anda: Rp40 juta. Per tanggal 20 November 2024.,Transaksi Aman,Tidak Berisiko
720,File PDF tagihan BRI bulan ini sudah tersedia. Download di rb.gy/update-bri untuk detail transaksi.,Malware,Berisiko
721,E-banking BCA Anda terindikasi diretas. Amankan sekarang di s.id/klaim-hadiah sebelum terlambat.,Phishing,Berisiko
722,File PDF tagihan BNI bulan ini sudah tersedia. Download di shorturl.at/hadiah untuk detail transaksi.,Malware,Berisiko
723,Kamu diundang ke acara pernikahan Fitri & Hendra pada 3 Januari 2025 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
724,Top up GoPay Rp21.000 berhasil. Saldo GoPay Anda: Rp2000.000.,Transaksi Aman,Tidak Berisiko
725,Update: Jalan Balikpapan ditutup sementara untuk perbaikan hingga akhir minggu.,Informasi Umum,Tidak Berisiko
726,"Teman-teman, besok ada simulasi gempa di gedung A. Harap hadir tepat waktu.",Jadwal & Kegiatan,Tidak Berisiko
727,Arisan online berhadiah motor. Modal Rp26.000/bulan. Join grup WA 0822-1111-9999.,Penipuan,Berisiko
728,Pesanan berhasil dibatalkan. Refund Rp23.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
729,Login baru terdeteksi di akun Lazada Anda dari Surabaya. Masukkan kode verifikasi 074152 untuk amankan.,Pencurian Akun,Berisiko
730,Ada yang mencoba masuk ke akun Bukalapak Anda. Verifikasi dengan kode 852947 atau akun akan dikunci.,Pencurian Akun,Berisiko
731,Struk belanja: Total Rp20.000. Terima kasih sudah berbelanja di Shopee.,Transaksi Aman,Tidak Berisiko
732,"Jadwal penerbangan: Jakarta-Bali, 3 Januari 2025 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
733,Akun Permata Anda akan dinonaktifkan. Update data KYC sekarang di bit.do/verifikasi sebelum batas waktu.,Phishing,Berisiko
734,Mohon bantuan kak. Saldo GoPay saya salah transfer ke nomor Anda Rp24.000. Tolong kembalikan ke BCA 0987654321.,Social Engineering,Berisiko
735,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 963041 atau akun akan dikunci.,Pencurian Akun,Berisiko
736,Kamu bisa rekomendasiin dokter gigi yang bagus gak di sini?,Percakapan Biasa,Tidak Berisiko
737,Pembayaran tagihan internet Indihome Rp300.000 bulan ini berhasil diproses.,Transaksi Aman,Tidak Berisiko
738,Tagihan PDAM bulan ini Rp13.000. Jatuh tempo: 10 Agustus 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
739,Pemberitahuan darurat Permata: Saldo Rp41 juta akan dipotong. Batalkan di ow.ly/cek-akun.,Phishing,Berisiko
740,Akun Bukalapak Anda login dari perangkat baru. Masukkan 376429 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
741,Joki tugas/skripsi profesional harga terjangkau. Nilai A dijamin. Hubungi 0877-3333-5678.,Penipuan,Berisiko
742,"Webinar besok: Topik machine learning untuk pemula, pukul 19.00 via Zoom.",Jadwal & Kegiatan,Tidak Berisiko
743,Peringatan keamanan Mandiri: PIN Anda dicoba 3 kali. Amankan akun di ow.ly/cek-akun segera.,Phishing,Berisiko
744,Akun BNI Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di t.ly/klaim-now atau akun diblokir 24 jam.,Phishing,Berisiko
745,Selamat ulang tahun! Gojek memberikan voucher Rp2 juta. Tukarkan ke CS 0822-1111-9999.,Social Engineering,Berisiko
746,Update wajib WhatsApp versi terbaru. Unduh APK resmi di bit.ly/verif-akun sebelum akun Anda dinonaktifkan.,Malware,Berisiko
747,"Jadwal penerbangan: Palembang-Bali, 3 Januari 2025 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
748,Akun BSI Anda akan dinonaktifkan. Update data KYC sekarang di bit.do/verifikasi sebelum batas waktu.,Phishing,Berisiko
749,Pemberitahuan darurat CIMB: Saldo Rp21 juta akan dipotong. Batalkan di bit.ly/verif-akun.,Phishing,Berisiko
750,Selamat! Kamu masuk 100 pemenang program loyalitas kami. Hubungi kami dalam 24 jam untuk klaim.,Penipuan,Berisiko
751,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Pematangsiantar dan sekitarnya.,Informasi Umum,Tidak Berisiko
752,Jadwal servis AC Anda: 20 November 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
753,Cicilan bulan ke-7 dari 12 sebesar Rp3.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
754,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
755,Kamu diundang ke acara pernikahan Hendra & Agus pada 5 Desember 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
756,Aplikasi penghasil pulsa gratis 100% terpercaya. Unduh di t.ly/klaim-now dan ajak teman untuk bonus.,Malware,Berisiko
757,Cicilan bulan ke-10 dari 12 sebesar Rp24.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
758,Tagihan PDAM bulan ini Rp20.000. Jatuh tempo: 10 Agustus 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
759,Ujian semester: 10 Agustus 2024 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
760,Jual akun Tokopedia seller terpercaya rating bintang 5. Harga Rp13.000. WA 087712345678.,Penipuan,Berisiko
761,Saldo tabungan Mandiri Anda: Rp19 juta. Per tanggal 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
762,Saldo tabungan BNI Anda: Rp18 juta. Per tanggal 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
763,Pengingat: Deadline laporan keuangan Q11 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
764,Pesanan berhasil dibatalkan. Refund Rp2.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
765,Akun Mandiri Anda akan dinonaktifkan. Update data KYC sekarang di shorturl.at/hadiah sebelum batas waktu.,Phishing,Berisiko
766,Eh mau ikut bukber alumni gak? Tanggal 15 di restoran Padang depan kampus.,Jadwal & Kegiatan,Tidak Berisiko
767,Kamu diundang ke acara pernikahan Doni & Hendra pada 20 November 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
768,"Bro, titip beliin kopi dong kalau lewat. Yang biasa aja.",Percakapan Biasa,Tidak Berisiko
769,Selamat ulang tahun! Bukalapak memberikan voucher Rp4 juta. Tukarkan ke CS 082233445566.,Social Engineering,Berisiko
770,Bukti transfer Rp36 juta dari CIMB. Cek lampiran di tinyurl.com/bca-verify segera.,Malware,Berisiko
771,"Seseorang meminta reset password akun Bukalapak Anda. Masukkan kode 741836 untuk konfirmasi. Jika bukan Anda, abaikan.",Pencurian Akun,Berisiko
772,Dari PLN: Tagihan listrik bulan Oktober Rp387.000. Jatuh tempo 20 Oktober. Bayar via ATM/m-banking.,Transaksi Aman,Tidak Berisiko
773,LOWONGAN: Admin online kerja dari rumah gaji Rp2 juta/bulan. WA 0822-1111-9999 langsung diterima.,Penipuan,Berisiko
774,"Halo, saya Bu Sinta dari Permata. Kartu Anda akan diblokir. Berikan 16 digit nomor kartu untuk verifikasi.",Social Engineering,Berisiko
775,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 0877-3333-5678 sekarang.",Social Engineering,Berisiko
776,Reset PIN BTN diminta. Kode keamanan Anda: 529471. Jangan berikan kepada siapapun.,Pencurian Akun,Berisiko
777,Pembayaran premi asuransi Rp17.000 berhasil. Polis Anda aktif hingga 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
778,Update: Jalan Pematangsiantar ditutup sementara untuk perbaikan hingga akhir minggu.,Informasi Umum,Tidak Berisiko
779,Tim Tokopedia: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 0822-1111-9999 dalam 24 jam.,Social Engineering,Berisiko
780,Makan siang bareng yuk? Gue tau tempat baru yang enak!,Percakapan Biasa,Tidak Berisiko
781,"Halo, ini kurir J&T. Paket Rp7 COD Anda akan dikirim. Konfirmasi alamat via 08813216543.",Social Engineering,Berisiko
782,Tagihan PDAM bulan ini Rp39.000. Jatuh tempo: 5 Desember 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
783,"Seseorang meminta reset password akun Lazada Anda. Masukkan kode 852947 untuk konfirmasi. Jika bukan Anda, abaikan.",Pencurian Akun,Berisiko
784,Donasi Rp33.000 Anda berhasil disalurkan. Terima kasih atas kepedulian Anda.,Transaksi Aman,Tidak Berisiko
785,Ini Tim Shopee. Toko Anda melanggar kebijakan. Hubungi 087712345678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
786,"Seseorang meminta reset password akun Gojek Anda. Masukkan kode 376429 untuk konfirmasi. Jika bukan Anda, abaikan.",Pencurian Akun,Berisiko
787,Kode OTP Anda adalah 963041. JANGAN berikan kepada siapapun termasuk pihak BNI.,Pencurian Akun,Berisiko
788,Cicilan bulan ke-1 dari 12 sebesar Rp33.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
789,PROMO: Tiket pesawat Yogyakarta-Jakarta Rp1.000 PP. Booking sekarang di tinyurl.com/bca-verify sebelum habis.,Penipuan,Berisiko
790,Peringatan keamanan BSI: PIN Anda dicoba 3 kali. Amankan akun di shorturl.at/hadiah segera.,Phishing,Berisiko
791,Besok libur nasional kan? Mau kemana kamu?,Percakapan Biasa,Tidak Berisiko
792,PROMO: Tiket pesawat Balikpapan-Jakarta Rp24.000 PP. Booking sekarang di bit.ly/verif-akun sebelum habis.,Penipuan,Berisiko
793,"Jadwal piket dapur minggu ini: Senin-Rabu Kelompok A, Kamis-Jumat Kelompok B.",Jadwal & Kegiatan,Tidak Berisiko
794,Peringatan keamanan Mandiri: PIN Anda dicoba 3 kali. Amankan akun di rb.gy/login-secure segera.,Phishing,Berisiko
795,"Info: Mulai bulan depan, BPJS Kesehatan bisa diklaim untuk kacamata baru.",Informasi Umum,Tidak Berisiko
796,Download mod game terbaru gratis! Unlimited diamond dan gold: gamemod-indo.apk.id/download,Malware,Berisiko
797,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di s.id/klaim-hadiah.",Penipuan,Berisiko
798,Saya dari divisi hadiah Traveloka. Anda menang grand prize. Kirim foto KTP + selfie ke 0877-3333-5678 untuk proses.,Social Engineering,Berisiko
799,E-wallet Anda berhasil diisi Rp13.000 via transfer bank. Saldo: Rp500.000.,Transaksi Aman,Tidak Berisiko
800,Tim keamanan BTN menemukan kebocoran data. Reset password di rb.gy/login-secure segera.,Phishing,Berisiko
